名称,発生場所,発生年月日,当事者種別,事故内容,事故類型,所轄警察署,経度,緯度
全事故,西伯郡日吉津村日吉津,2015/8/13,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3870567,35.44395634
全事故,米子市吉岡,2015/8/13,普通乗用×自動二輪,軽傷事故,車両相互,米子署,133.3714355,35.42922052
全事故,米子市上福原五丁目,2015/8/22,普通貨物×普通乗用,重傷事故,車両相互,米子署,133.3560359,35.45179864
全事故,米子市角盤町四丁目,2015/8/23,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3262076,35.43932596
全事故,米子市糀町二丁目,2015/8/25,大型乗用×普通乗用,軽傷事故,車両相互,米子署,133.3385527,35.42892574
全事故,鳥取市東町２丁目,2015/8/28,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2358341,35.50649992
全事故,鳥取市南吉方1丁目,2015/8/28,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2322991,35.48849998
全事故,西伯郡大山町住吉,2015/8/31,普通貨物×軽貨物×普通乗用,軽傷事故,車両相互,高速隊,133.5696984,35.51208036
全事故,米子市上福原七丁目,2015/8/31,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3551579,35.45700304
全事故,鳥取市宮長,2015/9/1,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2202009,35.47743511
全事故,鳥取市用瀬町鷹狩,2015/9/1,軽乗用×普通乗用,重傷事故,車両相互,智頭署,134.2055485,35.35392415
全事故,西伯郡大山町富長,2015/9/1,軽乗用×軽乗用,軽傷事故,車両相互,八橋署,133.4796186,35.49967782
全事故,鳥取市東町3丁目,2015/9/2,軽乗用×普通貨物,軽傷事故,車両相互,鳥取署,134.2333727,35.50717028
全事故,西伯郡大山町福尾,2015/9/2,軽貨物×物件等,重傷事故,車両単独,八橋署,133.4504326,35.49202992
全事故,米子市福市,2015/9/2,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3670816,35.40498581
全事故,鳥取市用瀬町安蔵,2015/9/3,普通乗用×普通乗用,軽傷事故,車両相互,智頭署,134.1944853,35.31631065
全事故,米子市夜見町,2015/9/4,軽乗用×原付車,軽傷事故,車両相互,米子署,133.2979885,35.47188266
全事故,東伯郡湯梨浜町大字田後,2015/9/6,普通乗用×軽乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.8550598,35.48160895
全事故,東伯郡北栄町弓原,2015/9/7,普通貨物×普通乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.813188,35.49876069
全事故,境港市小篠津町,2015/9/7,軽乗用×軽乗用,軽傷事故,車両相互,境港署,133.2359535,35.5055453
全事故,鳥取市富安1丁目,2015/9/9,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2294722,35.48881349
全事故,鳥取市岩倉,2015/9/9,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2553359,35.48579385
全事故,鳥取市千代水２丁目,2015/9/9,普通乗用×軽乗用,重傷事故,車両相互,鳥取署,134.2001201,35.51360442
全事故,米子市八幡,2015/9/9,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3857115,35.40227268
全事故,米子市上福原五丁目,2015/9/10,軽乗用×歩行者,軽傷事故,人対車両,米子署,133.3533639,35.44819743
全事故,日野郡日南町菅沢,2015/9/10,普通乗用×軽乗用,重傷事故,車両相互,黒坂署,133.3174373,35.21562856
全事故,鳥取市叶,2015/9/11,普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2177656,35.47790022
全事故,鳥取市吉方温泉4丁目,2015/9/12,普通貨物×軽乗用,軽傷事故,車両相互,鳥取署,134.2394044,35.48896681
全事故,鳥取市吉方温泉4丁目,2015/9/13,普通乗用×軽貨物×軽乗用,軽傷事故,車両相互,鳥取署,134.238489,35.49139784
全事故,倉吉市海田西町1丁目,2015/9/14,軽貨物×自転車,軽傷事故,車両相互,倉吉署,133.8446624,35.46238139
全事故,米子市冨士見町2丁目,2015/9/15,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.334255,35.43348451
全事故,岩美郡岩美町大字新井,2015/9/16,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.3308186,35.5679079
全事故,鳥取市寿町,2015/9/16,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2258209,35.50490825
全事故,米子市今在家,2015/9/20,軽乗用×普通乗用,軽傷事故,車両相互,高速隊,133.3936477,35.42392213
全事故,八頭郡智頭町大字山根,2015/9/20,普通乗用×物件等×自転車,重傷事故,車両単独,智頭署,134.2297465,35.25401818
全事故,米子市両三柳,2015/9/20,軽乗用×自動二輪,軽傷事故,車両相互,米子署,133.3142675,35.45409078
全事故,米子市義方町,2015/9/21,自転車×普通乗用,死亡事故,車両相互,米子署,133.324357,35.43929568
全事故,米子市宗像,2015/9/22,普通乗用×普通乗用,軽傷事故,車両相互,高速隊,133.3498519,35.41559706
全事故,東伯郡湯梨浜町田後,2015/9/22,軽乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.8566245,35.48176572
全事故,倉吉市明治町,2015/9/23,軽乗用×歩行者,死亡事故,人対車両,倉吉署,133.8236628,35.4333029
全事故,鳥取市古海,2015/9/25,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2046973,35.49808878
全事故,鳥取市雲山,2015/9/25,軽貨物×普通貨物×軽乗用,軽傷事故,車両相互,鳥取署,134.2374448,35.47518303
全事故,鳥取市西品治,2015/9/26,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.2198266,35.50760443
全事故,鳥取市菖蒲,2015/9/28,普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2087252,35.48136433
全事故,境港市湊町,2015/9/28,軽貨物×軽乗用,重傷事故,車両相互,境港署,133.232394,35.54368185
死亡事故,倉吉市明治町,2015/9/23,軽乗用×歩行者,死亡事故,人対車両,倉吉署,133.8236628,35.4333029
死亡事故,米子市義方町,2015/9/21,自転車×普通乗用,死亡事故,車両相互,米子署,133.324357,35.43929568
自転車事故,鳥取市西品治,2015/9/26,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.2198266,35.50760443
自転車事故,鳥取市古海,2015/9/25,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2046973,35.49808878
自転車事故,八頭郡智頭町大字山根,2015/9/20,普通乗用×物件等×自転車,重傷事故,車両単独,智頭署,134.2297465,35.25401818
自転車事故,倉吉市海田西町1丁目,2015/9/14,軽貨物×自転車,軽傷事故,車両相互,倉吉署,133.8446624,35.46238139
自転車事故,米子市車尾二丁目,2015/7/24,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3584242,35.43275896
自転車事故,米子市車尾二丁目,2015/7/22,対象外当事者×自転車,軽傷事故,車両相互,米子署,133.3576736,35.43130879
自転車事故,米子市弥生町,2015/8/8,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3357706,35.4236564
自転車事故,米子市上福原七丁目,2015/8/31,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3551579,35.45700304
自転車事故,米子市皆生新田二丁目,2015/7/28,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3653327,35.44961086
自転車事故,米子市義方町,2015/9/21,自転車×普通乗用,死亡事故,車両相互,米子署,133.324357,35.43929568
歩行者事故,鳥取市末広温泉町,2015/5/19,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2304162,35.49498277
歩行者事故,倉吉市明治町,2015/9/23,軽乗用×歩行者,死亡事故,人対車両,倉吉署,133.8236628,35.4333029
歩行者事故,米子市上福原五丁目,2015/9/10,軽乗用×歩行者,軽傷事故,人対車両,米子署,133.3533639,35.44819743
歩行者事故,米子市旗ヶ崎６丁目,2015/4/19,普通乗用×歩行者,軽傷事故,人対車両,米子署,133.3127095,35.44004987
全事故,米子市西福原2丁目,2015/2/18,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3396925,35.44000616
全事故,米子市東福原五丁目,2015/4/15,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3449058,35.44424301
全事故,米子市中島二丁目,2015/7/2,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3510376,35.43367318
全事故,米子市淀江町本宮,2015/8/4,普通乗用×自動二輪×自動二輪,重傷事故,車両相互,米子署,133.4557401,35.41816564
全事故,西伯郡日吉津村大字富吉,2015/8/5,普通乗用×普通乗用,重傷事故,車両相互,米子署,133.3764183,35.44962696
全事故,米子市東福原三丁目,2015/8/11,軽乗用×軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.346988,35.44325062
全事故,鳥取市大杙,2015/8/18,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2448261,35.48613198
全事故,米子市宗像,2015/8/24,軽貨物×普通乗用,軽傷事故,車両相互,米子署,133.3533726,35.41439234
全事故,西伯郡大山町平田,2015/9/1,軽乗用×普通乗用,軽傷事故,車両相互,八橋署,133.435607,35.47565484
全事故,岩美郡岩美町大字浦富,2015/9/5,普通貨物×自転車,軽傷事故,車両相互,鳥取署,134.3325744,35.58359921
全事故,倉吉市八屋,2015/9/6,軽乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.8491321,35.44221293
全事故,東伯郡琴浦町赤碕,2015/9/7,普通乗用×普通乗用,重傷事故,車両相互,八橋署,133.6304028,35.50916757
全事故,鳥取市気高町山宮,2015/9/8,軽乗用×歩行者,軽傷事故,人対車両,浜村署,134.0394618,35.47833911
全事故,米子市淀江町佐陀,2015/9/9,普通貨物×軽乗用,軽傷事故,車両相互,米子署,133.3965476,35.43320263
全事故,八頭郡八頭町奥谷,2015/9/11,軽乗用×軽乗用,軽傷事故,車両相互,郡家署,134.2580537,35.41851752
全事故,米子市大谷町,2015/9/11,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3346711,35.41811008
全事故,八頭郡智頭町大字大内,2015/9/14,軽乗用×物件等,軽傷事故,車両単独,高速隊,134.2787099,35.25255049
全事故,鳥取市湖山町西１丁目,2015/9/14,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.1678039,35.52296355
全事故,米子市淀江町淀江,2015/9/14,軽乗用×軽貨物,軽傷事故,車両相互,米子署,133.4283358,35.4634308
全事故,倉吉市八屋,2015/9/15,軽乗用×自転車,重傷事故,車両相互,倉吉署,133.8493228,35.44207718
全事故,米子市米原九丁目,2015/9/15,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3289288,35.44592335
全事故,東伯郡湯梨浜町大字田後,2015/9/17,軽貨物×歩行者,重傷事故,人対車両,倉吉署,133.8544153,35.48250653
全事故,倉吉市葵町,2015/9/17,普通貨物×普通乗用,軽傷事故,車両相互,倉吉署,133.8253269,35.43084931
全事故,東伯郡北栄町松神,2015/9/21,普通乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.7982756,35.49854909
全事故,境港市佐斐神町,2015/9/21,軽乗用×軽乗用,軽傷事故,車両相互,境港署,133.2586017,35.50312331
全事故,米子市夜見町,2015/9/22,軽乗用×歩行者,重傷事故,人対車両,米子署,133.301917,35.47304775
全事故,米子市長砂町,2015/9/22,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3559899,35.41682536
全事故,西伯郡伯耆町岩立,2015/9/22,軽乗用×自転車,軽傷事故,車両相互,黒坂署,133.5145956,35.36945867
全事故,日野郡江府町大字佐川,2015/9/23,普通乗用×軽乗用,軽傷事故,車両相互,黒坂署,133.4745725,35.29467102
全事故,鳥取市用瀬町鷹狩,2015/9/25,軽乗用×軽貨物,軽傷事故,車両相互,智頭署,134.206377,35.35477494
全事故,西伯郡南部町法勝寺,2015/9/25,普通乗用×軽貨物,軽傷事故,車両相互,米子署,133.3255093,35.34562374
全事故,米子市米原七丁目,2015/9/25,普通貨物×軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3290859,35.44623787
全事故,境港市竹内町,2015/9/25,普通乗用×歩行者×歩行者,軽傷事故,人対車両,境港署,133.2365493,35.5221346
全事故,米子市三本松一丁目,2015/9/26,軽貨物×普通乗用,軽傷事故,車両相互,米子署,133.3238939,35.43981136
全事故,鳥取市雲山,2015/9/27,原付車×軽乗用,軽傷事故,車両相互,鳥取署,134.2357428,35.48025679
全事故,鳥取市吉成,2015/9/28,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2323753,35.48275936
全事故,米子市三本松一丁目,2015/9/28,普通乗用×普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3267391,35.44100254
全事故,米子市富益町,2015/9/28,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.2901698,35.47869331
全事故,鳥取市徳尾,2015/9/29,普通乗用×軽貨物×軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2021403,35.49821534
全事故,鳥取市南安長2丁目,2015/9/29,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2074723,35.50691656
全事故,鳥取市栄町,2015/9/29,普通貨物×歩行者,軽傷事故,人対車両,鳥取署,134.2273353,35.496267
全事故,倉吉市駄経寺町,2015/9/29,軽貨物×歩行者,重傷事故,人対車両,倉吉署,133.8348024,35.43133821
全事故,米子市西福原,2015/9/29,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3430625,35.44027887
全事故,米子市和田町,2015/9/29,普通貨物×普通乗用,軽傷事故,車両相互,米子署,133.2763271,35.48255258
全事故,東伯郡琴浦町丸尾,2015/9/30,普通乗用×歩行者,軽傷事故,人対車両,八橋署,133.6899477,35.50201944
全事故,米子市旗ヶ崎一丁目,2015/9/30,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3222685,35.43729389
全事故,米子市角盤町一丁目,2015/9/30,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3330535,35.43236333
全事故,米子市夜見町,2015/9/30,軽貨物×軽乗用×普通貨物,軽傷事故,車両相互,米子署,133.3018982,35.46157957
全事故,鳥取市秋里,2015/10/2,普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.214226,35.51972163
全事故,鳥取市吉成１丁目,2015/10/2,普通乗用×自転車,重傷事故,車両相互,鳥取署,134.2212009,35.48644367
全事故,東伯郡湯梨浜町大字長和田,2015/10/2,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.879846,35.46291863
全事故,倉吉市上井,2015/10/2,軽貨物×普通乗用,軽傷事故,車両相互,倉吉署,133.8451296,35.45496495
全事故,米子市角盤町四丁目,2015/10/2,普通乗用×原付車,軽傷事故,車両相互,米子署,133.3255597,35.43871859
全事故,鳥取市国府町新通り４丁目,2015/10/3,原付車×自転車,軽傷事故,車両相互,鳥取署,134.2541013,35.48168107
全事故,岩美郡岩美町大字浦富,2015/10/3,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.3327455,35.57977565
全事故,倉吉市福守町,2015/10/3,軽乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.812806,35.43865757
全事故,米子市観音寺新町一丁目,2015/10/3,軽乗用×歩行者,重傷事故,人対車両,米子署,133.3542408,35.42569992
全事故,鳥取市湖山町西１丁目,2015/10/4,普通乗用×自転車,重傷事故,車両相互,鳥取署,134.1693346,35.51990065
全事故,鳥取市富安1丁目,2015/10/5,軽貨物×軽乗用,軽傷事故,車両相互,鳥取署,134.2294325,35.48875747
全事故,鳥取市田園町３丁目,2015/10/5,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.223184,35.51320711
全事故,米子市宗像,2015/10/6,大型貨物×普通乗用,軽傷事故,車両相互,高速隊,133.3536354,35.41674163
全事故,鳥取市長谷,2015/10/6,普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2034147,35.43383243
全事故,鳥取市鹿野町今市,2015/10/6,軽貨物×軽乗用,軽傷事故,車両相互,浜村署,134.0507932,35.46512312
全事故,米子市和田町,2015/10/6,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.2661875,35.48894501
全事故,境港市竹内町,2015/10/6,普通乗用×原付車,重傷事故,車両相互,境港署,133.2451085,35.51924362
全事故,鳥取市湖山町北２丁目,2015/10/7,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.1739451,35.52395837
全事故,鳥取市末広温泉町,2015/10/7,普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.230268,35.49507319
全事故,八頭郡八頭町郡家,2015/10/8,普通乗用×軽乗用,軽傷事故,車両相互,郡家署,134.2507842,35.41111178
全事故,鳥取市富安２丁目,2015/10/9,普通乗用×自動二輪,軽傷事故,車両相互,鳥取署,134.2305103,35.49105448
全事故,米子市観音寺,2015/10/11,普通乗用×普通乗用,軽傷事故,車両相互,高速隊,133.3618035,35.41758845
全事故,米子市宗像,2015/10/11,普通乗用×普通乗用×普通乗用,軽傷事故,車両相互,高速隊,133.3500169,35.41566272
全事故,日野郡日野町中菅,2015/10/11,普通乗用×普通貨物,軽傷事故,車両相互,黒坂署,133.3869717,35.20356272
全事故,米子市立町３丁目,2015/10/12,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3252529,35.43581227
全事故,西伯郡日吉津村大字日吉津,2015/10/12,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3892822,35.45198672
全事故,鳥取市扇町,2015/10/13,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2236223,35.4942976
全事故,鳥取市国安,2015/10/13,対象外当事者×軽乗用,軽傷事故,車両相互,鳥取署,134.2146905,35.46465339
全事故,東伯郡琴浦町大字八橋,2015/10/13,軽貨物×普通乗用,軽傷事故,車両相互,八橋署,133.6791947,35.50396934
全事故,鳥取市南吉方１丁目,2015/10/14,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2319712,35.49177783
全事故,日野郡日南町丸山,2015/10/14,軽貨物×普通乗用,軽傷事故,車両相互,黒坂署,133.2915858,35.15946324
全事故,西伯郡大山町石井垣,2015/10/15,軽貨物×普通乗用,死亡事故,車両相互,高速隊,133.5820685,35.50819207
全事故,鳥取市湖山町南2丁目,2015/10/15,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.1821469,35.51294263
全事故,鳥取市岩吉,2015/10/15,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.1973046,35.51386388
全事故,米子市西福原一丁目,2015/10/16,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3380966,35.44072484
全事故,鳥取市行徳1丁目,2015/10/18,軽乗用×軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2210963,35.49796689
全事故,米子市葭津,2015/10/18,普通乗用×物件等,死亡事故,車両単独,米子署,133.2517398,35.4818789
全事故,米子市富益町,2015/10/18,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.2834324,35.47490991
全事故,米子市淀江町今津,2015/10/18,軽貨物×軽乗用,軽傷事故,車両相互,米子署,133.4297844,35.46450755
全事故,日野郡日南町多里,2015/10/18,普通乗用×普通乗用,重傷事故,車両相互,黒坂署,133.1993624,35.11191453
全事故,鳥取市鳥取市大覚寺,2015/10/19,普通乗用×歩行者,重傷事故,人対車両,鳥取署,134.2313114,35.47948617
全事故,八頭郡智頭町大字奥本,2015/10/19,自動二輪×相手なし×大型貨物,重傷事故,車両単独,智頭署,134.2022286,35.19568911
全事故,東伯郡三朝町大瀬,2015/10/21,軽乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.8587104,35.40790662
全事故,西伯郡大山町富長,2015/10/21,軽乗用×自転車,軽傷事故,車両相互,八橋署,133.4783992,35.49919384
全事故,鳥取市寺町,2015/10/22,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2328858,35.49672628
全事故,鳥取市湖山町北２丁目,2015/10/23,普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.1752965,35.52223376
全事故,倉吉市中河原,2015/10/23,軽貨物×軽乗用,軽傷事故,車両相互,倉吉署,133.8003574,35.41556628
全事故,八頭郡智頭町大字市瀬,2015/10/25,普通乗用×普通乗用,重傷事故,車両相互,高速隊,134.2103514,35.28654629
全事故,倉吉市八屋,2015/10/25,対象外当事者×自転車,軽傷事故,車両相互,倉吉署,133.8515223,35.44393458
全事故,倉吉市東町,2015/10/26,軽貨物×自転車,軽傷事故,車両相互,倉吉署,133.828398,35.43066792
全事故,鳥取市越路,2015/10/29,軽乗用×自転車,死亡事故,車両相互,鳥取署,134.2316984,35.4417692
全事故,米子市米子市車尾三丁目,2015/10/29,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3574451,35.43278289
死亡事故,西伯郡大山町石井垣,2015/10/15,軽貨物×普通乗用,死亡事故,車両相互,高速隊,133.5820685,35.50819207
死亡事故,米子市葭津,2015/10/18,普通乗用×物件等,死亡事故,車両単独,米子署,133.2517398,35.4818789
死亡事故,鳥取市越路,2015/10/29,軽乗用×自転車,死亡事故,車両相互,鳥取署,134.2316984,35.4417692
自転車事故,米子市西福原2丁目,2015/2/18,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3396925,35.44000616
自転車事故,鳥取市大杙,2015/8/18,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2448261,35.48613198
自転車事故,岩美郡岩美町大字浦富,2015/9/5,普通貨物×自転車,軽傷事故,車両相互,鳥取署,134.3325744,35.58359921
自転車事故,鳥取市湖山町西１丁目,2015/9/14,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.1678039,35.52296355
自転車事故,倉吉市八屋,2015/9/15,軽乗用×自転車,重傷事故,車両相互,倉吉署,133.8493228,35.44207718
自転車事故,米子市米原九丁目,2015/9/15,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3289288,35.44592335
自転車事故,西伯郡伯耆町岩立,2015/9/22,軽乗用×自転車,軽傷事故,車両相互,黒坂署,133.5145956,35.36945867
自転車事故,鳥取市吉成,2015/9/28,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2323753,35.48275936
自転車事故,米子市旗ヶ崎一丁目,2015/9/30,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3222685,35.43729389
自転車事故,鳥取市吉成１丁目,2015/10/2,普通乗用×自転車,重傷事故,車両相互,鳥取署,134.2212009,35.48644367
自転車事故,鳥取市国府町新通り４丁目,2015/10/3,原付車×自転車,軽傷事故,車両相互,鳥取署,134.2541013,35.48168107
自転車事故,鳥取市湖山町西１丁目,2015/10/4,普通乗用×自転車,重傷事故,車両相互,鳥取署,134.1693346,35.51990065
自転車事故,鳥取市田園町３丁目,2015/10/5,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.223184,35.51320711
自転車事故,鳥取市岩吉,2015/10/15,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.1973046,35.51386388
自転車事故,西伯郡大山町富長,2015/10/21,軽乗用×自転車,軽傷事故,車両相互,八橋署,133.4783992,35.49919384
自転車事故,鳥取市寺町,2015/10/22,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2328858,35.49672628
自転車事故,倉吉市八屋,2015/10/25,対象外当事者×自転車,軽傷事故,車両相互,倉吉署,133.8515223,35.44393458
自転車事故,倉吉市東町,2015/10/26,軽貨物×自転車,軽傷事故,車両相互,倉吉署,133.828398,35.43066792
自転車事故,鳥取市越路,2015/10/29,軽乗用×自転車,死亡事故,車両相互,鳥取署,134.2316984,35.4417692
歩行者事故,鳥取市気高町山宮,2015/9/8,軽乗用×歩行者,軽傷事故,人対車両,浜村署,134.0394618,35.47833911
歩行者事故,東伯郡湯梨浜町大字田後,2015/9/17,軽貨物×歩行者,重傷事故,人対車両,倉吉署,133.8544153,35.48250653
歩行者事故,米子市夜見町,2015/9/22,軽乗用×歩行者,重傷事故,人対車両,米子署,133.301917,35.47304775
歩行者事故,境港市竹内町,2015/9/25,普通乗用×歩行者×歩行者,軽傷事故,人対車両,境港署,133.2365493,35.5221346
歩行者事故,鳥取市栄町,2015/9/29,普通貨物×歩行者,軽傷事故,人対車両,鳥取署,134.2273353,35.496267
歩行者事故,倉吉市駄経寺町,2015/9/29,軽貨物×歩行者,重傷事故,人対車両,倉吉署,133.8348024,35.43133821
歩行者事故,東伯郡琴浦町丸尾,2015/9/30,普通乗用×歩行者,軽傷事故,人対車両,八橋署,133.6899477,35.50201944
歩行者事故,東伯郡湯梨浜町大字長和田,2015/10/2,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.879846,35.46291863
歩行者事故,米子市観音寺新町一丁目,2015/10/3,軽乗用×歩行者,重傷事故,人対車両,米子署,133.3542408,35.42569992
歩行者事故,鳥取市南吉方１丁目,2015/10/14,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2319712,35.49177783
歩行者事故,鳥取市鳥取市大覚寺,2015/10/19,普通乗用×歩行者,重傷事故,人対車両,鳥取署,134.2313114,35.47948617
全事故,鳥取市吉成南町1丁目,2015/4/21,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.218571,35.48005172
全事故,境港市渡町,2015/5/29,普通乗用×普通乗用,軽傷事故,車両相互,境港署,133.214875,35.51863892
全事故,米子市両三柳,2015/9/17,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3227898,35.44684755
全事故,米子市東福原８丁目,2015/9/21,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3483444,35.45339171
全事故,米子市皆生新田2丁目,2015/9/22,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3698611,35.44854494
全事故,米子市中島２丁目,2015/9/22,軽乗用×歩行者,重傷事故,人対車両,米子署,133.3501068,35.4339253
全事故,鳥取市布勢,2015/10/3,普通乗用×自転車,重傷事故,車両相互,鳥取署,134.1782744,35.50145799
全事故,東伯郡湯梨浜町赤池,2015/10/5,軽乗用×軽乗用,重傷事故,車両相互,倉吉署,133.8765065,35.49725862
全事故,鳥取市雲山,2015/10/6,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2375935,35.47481576
全事故,米子市米原九丁目,2015/10/9,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3292343,35.44972297
全事故,鳥取市古海,2015/10/10,軽乗用×普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2123867,35.4971276
全事故,米子市宗像,2015/10/11,大型乗用×普通乗用×普通乗用×普通乗用×普通乗用,軽傷事故,車両相互,高速隊,133.35049,35.41582868
全事故,東伯郡琴浦町別所,2015/10/11,普通貨物×歩行者,重傷事故,人対車両,八橋署,133.6617835,35.50705433
全事故,米子市河崎,2015/10/12,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3110239,35.46306566
全事故,米子市冨士見町2丁目,2015/10/13,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3343171,35.43241814
全事故,米子市旗ヶ崎五丁目,2015/10/14,軽乗用×軽貨物×歩行者,軽傷事故,車両相互,米子署,133.3104929,35.44089109
全事故,米子市皆生温泉四丁目,2015/10/15,普通乗用×自転車,軽傷事故,車両相互,米子署,133.360787,35.45675607
全事故,鳥取市気高町宝木,2015/10/17,普通乗用×普通乗用×軽乗用,重傷事故,車両相互,浜村署,134.0830024,35.51894366
全事故,東伯郡湯梨浜町大字久留,2015/10/18,軽乗用×原付車,軽傷事故,車両相互,倉吉署,133.8627917,35.48844196
全事故,米子市陰田町,2015/10/19,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3314116,35.41142381
全事故,鳥取市東品治町,2015/10/20,自動二輪×軽乗用,軽傷事故,車両相互,鳥取署,134.2236301,35.49427384
全事故,倉吉市西倉吉町,2015/10/20,大型乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.804175,35.42847319
全事故,鳥取市古海,2015/10/21,中型貨物×普通乗用,軽傷事故,車両相互,鳥取署,134.2067711,35.49788748
全事故,鳥取市行徳3丁目,2015/10/22,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2246777,35.50021971
全事故,西伯郡大山町安原,2015/10/22,軽乗用×自転車,重傷事故,車両相互,八橋署,133.4406046,35.47162005
